IdPersona,Edad,FechaInscripcion,TipoAbonoActual,Sexo_Mujer,FAntiguedad,NumAltasAntesDelPeriodo,TuvoAltasPrevias,MesesDesdeUltimaAltaPrevia,MesesDuracionAbonoActual,NumAltasEnPeriodo,MesesDesdePrimeraAltaEnPeriodo,EsChurn,FechaFin,VidaGymMeses,NumBajasEnPeriodo,FechaUltimaBajaEnPeriodo,MesesDesdeUltimaBaja
115913,36,2025-07-01,AA00,False,2025-01-21,0.0,False,-1.0,2.0,1.0,7.0,False,2025-09-01,2.066666666666667,0.0,,0.0
98447,50,2025-07-01,AA00,False,2015-04-08,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
98023,68,2025-07-01,AG00,True,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
99240,81,2025-07-01,QM01,False,2022-10-06,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
96477,77,2025-07-01,QM01,True,2013-11-01,1.0,True,119.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
113670,32,2025-07-01,AA00,True,2024-04-11,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
28799,46,2025-07-01,QM01,True,2022-05-02,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
111492,32,2025-07-01,QM01,False,2023-05-11,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
99432,48,2025-07-01,FM01,True,2023-05-18,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
99546,64,2025-07-01,QM01,False,2024-02-15,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
116050,70,2025-07-01,QM01,False,2025-02-14,0.0,False,-1.0,2.0,1.0,6.0,False,2025-09-01,2.066666666666667,0.0,,0.0
94541,78,2025-07-01,QM01,True,2012-07-18,1.0,True,75.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
99605,64,2025-07-01,QM01,False,2016-05-02,2.0,True,35.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
109432,18,2025-07-01,JO00,False,2023-06-19,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
109438,13,2025-07-01,FA00,True,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
99710,79,2025-07-01,QM01,True,2022-09-27,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
109439,8,2025-07-01,FA00,True,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
96189,18,2025-07-01,QM01,False,2018-10-26,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
96158,49,2025-07-01,FA00,False,2022-07-08,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
91876,50,2025-07-01,FA00,True,2025-01-04,0.0,False,-1.0,2.0,1.0,8.0,False,2025-09-01,2.066666666666667,0.0,,0.0
115933,23,2025-07-01,QM01,False,2025-01-27,0.0,False,-1.0,2.0,1.0,7.0,False,2025-09-01,2.066666666666667,0.0,,0.0
113963,53,2025-07-01,AR00,True,2024-05-10,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
115738,41,2025-07-01,QM01,True,2024-12-28,0.0,False,-1.0,2.0,1.0,8.0,False,2025-09-01,2.066666666666667,0.0,,0.0
90251,76,2025-07-01,QM01,True,2011-03-25,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
92614,43,2025-07-01,AA00,False,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
24383,69,2025-07-01,QM01,False,2018-11-22,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
112642,61,2025-07-01,CR01,True,2023-10-03,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
116809,49,2025-07-01,AR00,True,2025-06-09,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
102170,73,2025-07-01,QM01,True,2018-09-12,1.0,True,72.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
110478,3,2025-07-01,AP03,False,2022-12-13,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
114078,18,2025-07-01,JO00,False,2024-06-03,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
116302,39,2025-07-01,QM01,False,2025-04-02,0.0,False,-1.0,2.0,1.0,5.0,False,2025-09-01,2.066666666666667,0.0,,0.0
103921,81,2025-07-01,AG00,False,2024-06-05,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
94040,44,2025-07-01,FA00,False,2023-04-08,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
106041,74,2025-07-01,QM01,True,2021-04-19,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
107465,42,2025-07-01,AA00,True,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
112682,65,2025-07-01,QM01,True,2023-10-06,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
104131,24,2025-07-01,QM01,True,2022-01-10,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
103733,65,2025-07-01,QM01,True,2024-10-26,0.0,False,-1.0,2.0,1.0,10.0,False,2025-09-01,2.066666666666667,0.0,,0.0
92671,87,2025-07-01,QM01,True,2011-09-20,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
103673,52,2025-07-01,FA00,False,2023-01-28,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
102958,68,2025-07-01,QM01,True,2025-01-26,0.0,False,-1.0,2.0,1.0,7.0,False,2025-09-01,2.066666666666667,0.0,,0.0
90068,75,2025-07-01,QM01,True,2011-03-04,1.0,True,72.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
103023,59,2025-07-01,AT01,False,2019-03-12,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
112388,46,2025-07-01,AA00,True,2023-09-07,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
103397,7,2025-07-01,FA00,False,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
31987,18,2025-07-01,JO00,False,2024-01-08,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
115363,50,2025-07-01,AA00,True,2024-09-30,0.0,False,-1.0,2.0,1.0,11.0,False,2025-09-01,2.066666666666667,0.0,,0.0
115294,27,2025-07-01,AA00,False,2024-09-26,0.0,False,-1.0,2.0,1.0,11.0,False,2025-09-01,2.066666666666667,0.0,,0.0
24065,54,2025-07-01,FA00,False,2022-06-28,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
106404,49,2025-07-01,AA00,True,2021-05-28,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
102557,70,2025-07-01,QM01,True,2023-09-06,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
107025,38,2025-07-01,AA00,True,2021-06-16,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
102899,79,2025-07-01,QM01,True,2021-06-30,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
92414,70,2025-07-01,QM01,False,2025-04-08,0.0,False,-1.0,2.0,1.0,4.0,False,2025-09-01,2.066666666666667,0.0,,0.0
112697,73,2025-07-01,QM01,True,2023-10-10,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
101197,71,2025-07-01,QM01,True,2017-12-29,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
100352,66,2025-07-01,QM01,True,2024-03-04,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
32600,17,2025-07-01,AM00,True,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
100594,32,2025-07-01,QM01,True,2017-06-20,1.0,True,84.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
104960,22,2025-07-01,JO00,True,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
90760,46,2025-07-01,FA00,False,2019-04-30,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
90757,58,2025-07-01,MA00,True,2025-05-05,0.0,False,-1.0,2.0,1.0,3.0,False,2025-09-01,2.066666666666667,0.0,,0.0
100805,54,2025-07-01,FA00,True,2022-02-14,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
92900,71,2025-07-01,AG00,True,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
116192,41,2025-07-01,MA00,True,2025-03-14,0.0,False,-1.0,2.0,1.0,5.0,False,2025-09-01,2.066666666666667,0.0,,0.0
25568,58,2025-07-01,AA00,True,2001-03-23,1.0,True,71.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
92677,49,2025-07-01,QM01,False,2023-04-13,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
90091,65,2025-07-01,AG00,False,2025-07-01,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.066666666666667,0.0,,0.0
104581,72,2025-07-01,QM01,False,2020-01-02,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
101225,59,2025-07-01,QM01,False,2018-01-05,1.0,True,73.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
104670,84,2025-07-01,QM01,False,2024-12-03,0.0,False,-1.0,2.0,1.0,9.0,False,2025-09-01,2.066666666666667,0.0,,0.0
101226,54,2025-07-01,QM01,True,2018-01-05,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
112700,50,2025-07-01,QM01,True,2023-10-10,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
112114,18,2025-07-01,JO00,False,2024-09-01,0.0,False,-1.0,2.0,1.0,12.0,False,2025-09-01,2.066666666666667,0.0,,0.0
116385,51,2025-07-01,AF00,True,2025-04-07,0.0,False,-1.0,2.0,1.0,4.0,False,2025-09-01,2.066666666666667,0.0,,0.0
105870,50,2025-07-01,FA00,False,2021-07-26,0.0,False,-1.0,2.0,0.0,-1.0,False,2025-09-01,2.066666666666667,0.0,,0.0
116658,64,2025-07-01,QM01,True,2025-05-12,0.0,False,-1.0,2.0,1.0,3.0,False,2025-09-01,2.066666666666667,0.0,,0.0
105854,37,2025-07-01,AA00,False,2025-01-21,0.0,False,-1.0,2.0,1.0,7.0,False,2025-09-01,2.066666666666667,0.0,,0.0
116976,15,2025-06-30,AM00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116977,23,2025-06-30,JO00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
32933,15,2025-06-30,AM00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116980,42,2025-06-30,AA00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116975,22,2025-06-30,JO00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116974,60,2025-06-30,AA00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116978,23,2025-06-30,JO00,True,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
112530,37,2025-06-30,AA00,True,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116972,49,2025-06-30,AA00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
112529,35,2025-06-30,AA00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116970,17,2025-06-30,JO00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116971,70,2025-06-30,AG00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116973,27,2025-06-30,AA00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
107139,22,2025-06-30,AR00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
109939,33,2025-06-30,AA00,False,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
102712,22,2025-06-30,JO00,True,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
101848,22,2025-06-30,AR00,True,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
108412,31,2025-06-30,AF03,True,2025-06-30,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1,0.0,,0.0
116927,35,2025-06-29,AA00,False,2025-06-29,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1333333333333333,0.0,,0.0
116965,34,2025-06-28,AA00,False,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
116993,12,2025-06-28,FA00,True,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
116956,49,2025-06-28,FA00,False,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
95756,43,2025-06-28,FA00,True,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
116962,15,2025-06-28,FA00,False,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
116955,45,2025-06-28,AA00,False,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
116961,12,2025-06-28,FA00,False,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
116960,41,2025-06-28,FA00,True,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
116959,47,2025-06-28,FA00,False,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
29347,34,2025-06-28,AA00,False,2025-06-28,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.1666666666666665,0.0,,0.0
116951,66,2025-06-27,AG00,True,2025-06-27,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2,0.0,,0.0
110754,15,2025-06-27,AM00,False,2025-06-27,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2,0.0,,0.0
116950,21,2025-06-27,JO00,True,2025-06-27,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2,0.0,,0.0
112048,50,2025-06-27,AA00,False,2025-06-27,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2,0.0,,0.0
116952,24,2025-06-27,JO00,False,2025-06-27,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2,0.0,,0.0
111216,23,2025-06-27,JO00,True,2025-06-27,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2,0.0,,0.0
112319,33,2025-06-27,AA00,True,2025-06-27,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2,0.0,,0.0
116953,19,2025-06-27,JO00,False,2025-06-27,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2,0.0,,0.0
110899,8,2025-06-26,FA00,True,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
109501,13,2025-06-26,FA00,False,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
31184,58,2025-06-26,AF00,False,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
112151,43,2025-06-26,AA00,True,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
106595,21,2025-06-26,JO00,False,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
116945,15,2025-06-26,AM00,False,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
109145,49,2025-06-26,AA00,False,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
115926,47,2025-06-26,AT01,False,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
31186,16,2025-06-26,AM00,False,2025-06-26,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2333333333333334,0.0,,0.0
101286,24,2025-06-25,JO00,False,2025-06-25,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2666666666666666,0.0,,0.0
116934,32,2025-06-25,AA00,True,2025-06-25,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2666666666666666,0.0,,0.0
116743,7,2025-06-25,FA00,False,2025-06-25,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2666666666666666,0.0,,0.0
116936,58,2025-06-25,AA00,False,2025-06-25,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2666666666666666,0.0,,0.0
116933,52,2025-06-25,AA00,False,2025-06-25,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2666666666666666,0.0,,0.0
116938,68,2025-06-25,AG00,True,2025-06-25,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2666666666666666,0.0,,0.0
116999,6,2025-06-25,FA00,True,2025-06-25,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2666666666666666,0.0,,0.0
116742,40,2025-06-25,FA00,True,2025-06-25,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.2666666666666666,0.0,,0.0
116928,16,2025-06-24,AM00,True,2025-06-24,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3,0.0,,0.0
105275,46,2025-06-24,AA00,False,2025-06-24,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3,0.0,,0.0
107972,8,2025-06-24,AM00,False,2025-06-24,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3,0.0,,0.0
117002,4,2025-06-23,AP03,False,2025-06-23,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3333333333333335,0.0,,0.0
116922,81,2025-06-23,AG00,False,2025-06-23,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3333333333333335,0.0,,0.0
116923,29,2025-06-23,AA00,True,2025-06-23,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3333333333333335,0.0,,0.0
106765,41,2025-06-23,AA00,False,2025-06-23,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3333333333333335,0.0,,0.0
116918,38,2025-06-22,AA00,False,2025-06-22,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3666666666666667,0.0,,0.0
45571,54,2025-06-22,AA00,True,2025-06-22,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3666666666666667,0.0,,0.0
101735,37,2025-06-22,AA00,True,2025-06-22,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.3666666666666667,0.0,,0.0
116915,25,2025-06-21,AR00,True,2025-06-21,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.4,0.0,,0.0
117339,16,2025-06-21,AM00,False,2025-06-21,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.4,0.0,,0.0
99637,26,2025-06-20,AA00,True,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
117340,58,2025-06-20,AA00,True,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
92648,60,2025-06-20,AF00,True,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
116899,67,2025-06-20,AR00,False,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
116902,15,2025-06-20,AM00,False,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
32455,15,2025-06-20,AM00,False,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
116901,34,2025-06-20,AA00,False,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
116887,36,2025-06-20,AA00,False,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
116889,45,2025-06-20,AR00,True,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
116891,45,2025-06-20,AA00,False,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
116890,20,2025-06-20,JO00,False,2025-06-20,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.433333333333333,0.0,,0.0
108451,35,2025-06-19,AA00,True,2025-06-19,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.466666666666667,0.0,,0.0
110225,37,2025-06-19,AA00,True,2025-06-19,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.466666666666667,0.0,,0.0
96592,30,2025-06-19,AA00,False,2025-06-19,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.466666666666667,0.0,,0.0
116879,58,2025-06-19,AA00,False,2025-06-19,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.466666666666667,0.0,,0.0
116884,14,2025-06-19,AM00,False,2025-06-19,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.466666666666667,0.0,,0.0
116885,15,2025-06-19,AM00,False,2025-06-19,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.466666666666667,0.0,,0.0
116880,24,2025-06-19,JO00,True,2025-06-19,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.466666666666667,0.0,,0.0
116878,28,2025-06-18,AA00,False,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
116872,16,2025-06-18,AM00,False,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
107456,52,2025-06-18,AA00,False,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
116873,46,2025-06-18,AA00,False,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
116876,33,2025-06-18,AA00,False,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
116871,40,2025-06-18,AA00,True,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
116870,38,2025-06-18,AA00,False,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
116874,16,2025-06-18,AM00,False,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
116875,26,2025-06-18,AA00,False,2025-06-18,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.5,0.0,,0.0
116861,8,2025-06-17,AM00,False,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
116854,35,2025-06-17,AA00,True,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
116863,28,2025-06-17,AA00,False,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
102877,25,2025-06-17,JO00,False,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
32762,15,2025-06-17,AM00,False,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
103507,21,2025-06-17,JO00,True,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
109134,45,2025-06-17,AA00,True,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
116856,34,2025-06-17,AA00,True,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
116857,45,2025-06-17,AA00,True,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
116853,42,2025-06-17,AA00,False,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
116851,61,2025-06-17,AA00,True,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
116852,35,2025-06-17,AA00,True,2025-06-17,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.533333333333333,0.0,,0.0
116126,55,2025-06-16,AT01,True,2025-06-16,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.566666666666667,0.0,,0.0
116839,44,2025-06-16,AA00,False,2025-06-16,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.566666666666667,0.0,,0.0
116841,28,2025-06-16,AA00,True,2025-06-16,0.0,False,-1.0,2.0,1.0,2.0,False,2025-09-01,2.566666666666667,0.0,,0.0
