IdPersona,TotalVisitas,DiasActivo,TiempoActivoDias,VisitasUlt30,VisitasUlt90,VisitasUlt180,PropUlt90,DiasDesdeUltima,tasa_caida_visitas,DuracionMediaTotal,DuracionMediaUlt90,DeltaDuracionUlt90VsTotal,StdDiasEntreVisitas,FrecuenciaModal,MaxRachaSinVisita,MaxRachaConVisita,SemanasConVisitaRatio,HoraMediaAcceso,PropVisitasFinDeSemana,PropVisitasFestivo,VisitasPrimerTrimestre,VisitasUltimoTrimestre,DiaFav_domingo,DiaFav_jueves,DiaFav_lunes,DiaFav_martes,DiaFav_miércoles,DiaFav_sábado,DiaFav_viernes,EstFav_invierno,EstFav_otono,EstFav_primavera,EstFav_verano,TieneAccesos
111037,7,7,13,7,7,7,1.0,85,1.0,78.69761904761904,78.69761904761904,0.0,1.674979270186815,1.0,5.0,3,1.5,20.811904761904763,0.0,0.0,7,7,False,False,False,True,False,False,False,False,False,False,True,True
111039,2,2,1,2,2,2,1.0,331,1.0,179.35833333333335,179.35833333333335,0.0,0.0,1.0,1.0,2,1.0,16.358333333333334,0.0,0.0,2,2,False,False,True,False,False,False,False,False,True,False,False,True
111055,72,70,339,10,29,47,0.4027777777777778,52,2.6363636363636362,109.24722222222222,91.41954022988506,-0.16318659302909758,8.753586280110605,2.0,60.0,8,0.6530612244897959,13.263657407407408,0.2222222222222222,0.0,11,29,False,True,False,False,False,False,False,False,False,False,True,True
111057,25,25,285,6,20,20,0.8,45,4.0,84.05799999999999,90.95416666666667,0.08204057515842245,39.99511688944039,1.0,203.0,7,0.2926829268292683,14.784,0.2,0.0,5,20,False,False,True,False,False,False,False,False,False,False,True,True
111072,28,27,293,1,4,22,0.14285714285714285,92,0.6666666666666666,115.27916666666668,111.225,-0.035168250984928075,19.066557310688154,1.0,69.0,5,0.3333333333333333,13.669047619047618,0.25,0.0,6,4,False,False,True,False,False,False,False,True,False,False,False,True
111073,53,50,265,4,18,41,0.33962264150943394,111,1.3846153846153846,92.60880503144654,64.59629629629629,-0.30248213143057223,6.517018004320615,1.0,29.0,5,0.6578947368421053,14.466981132075471,0.20754716981132076,0.0,13,18,False,False,False,True,False,False,False,False,False,True,False,True
111076,102,100,356,6,22,43,0.21568627450980393,50,0.5833333333333334,127.67401960784312,128.5598484848485,0.006938207786723031,4.964416070287574,1.0,32.0,7,0.7843137254901961,12.734477124183009,0.24509803921568626,0.029411764705882353,36,21,False,True,False,False,False,False,False,False,True,False,False,True
111077,43,43,321,3,12,21,0.27906976744186046,76,0.7058823529411765,119.02519379844962,115.67083333333333,-0.028181936597359097,12.603516947891263,1.0,60.0,3,0.45652173913043476,13.469767441860466,0.32558139534883723,0.06976744186046512,17,12,True,False,False,False,False,False,False,False,True,False,False,True
111078,39,39,317,10,16,21,0.41025641025641024,70,1.3333333333333333,96.31495726495726,127.45625000000001,0.3233276909356325,15.18010525549369,1.0,91.0,4,0.4782608695652174,14.47136752136752,0.358974358974359,0.02564102564102564,12,16,False,True,False,False,False,False,False,False,False,False,True,True
111083,36,36,336,9,23,27,0.6388888888888888,47,2.5555555555555554,174.9810185185185,202.44057971014493,0.15692879961560136,24.763106197959672,3.0,152.0,1,0.46938775510204084,12.933333333333334,0.4166666666666667,0.0,9,23,False,False,False,False,False,True,False,False,False,False,True,True
111084,24,24,133,5,8,24,0.3333333333333333,262,0.42105263157894735,82.27777777777779,111.90625,0.36010297096556365,10.467159914368741,1.0,42.0,5,0.45,8.090277777777779,0.20833333333333334,0.0,19,8,False,False,True,False,False,False,False,False,True,False,False,True
111095,28,27,309,6,18,21,0.6428571428571429,91,2.5714285714285716,71.8202380952381,65.1037037037037,-0.09351868734586835,23.68674161625152,1.0,106.0,3,0.3333333333333333,12.25892857142857,0.21428571428571427,0.07142857142857142,7,18,False,False,True,False,False,False,False,False,False,False,True,True
111097,46,46,346,17,17,34,0.3695652173913043,46,1.4166666666666667,105.00072463768115,116.08627450980391,0.10557593683638776,24.12819671138334,1.0,150.0,5,0.3,13.076811594202898,0.391304347826087,0.13043478260869565,12,17,False,False,False,False,False,True,False,False,False,True,False,True
111105,15,15,232,3,4,10,0.26666666666666666,139,0.6666666666666666,96.69777777777777,65.0375,-0.3274147400836513,17.099349552016324,1.0,52.0,2,0.23529411764705882,9.17,0.0,0.0,6,4,False,False,False,False,False,False,True,True,False,False,False,True
111106,33,33,285,5,16,21,0.48484848484848486,107,1.25,76.67727272727272,73.25208333333333,-0.04467020372675713,13.208329225814293,1.0,58.0,5,0.3902439024390244,11.923737373737373,0.09090909090909091,0.030303030303030304,12,15,False,False,False,False,True,False,False,False,False,True,False,True
111109,2,2,200,1,1,1,0.5,115,1.0,55.2,47.766666666666666,-0.13466183574879234,0.0,200.0,200.0,1,0.06896551724137931,8.75,0.0,0.0,1,1,False,False,True,False,False,False,False,True,False,False,False,True
111118,11,11,143,3,4,11,0.36363636363636365,259,0.5,91.16212121212122,121.44999999999999,0.3322419266375253,22.65855246921127,1.0,72.0,4,0.23809523809523808,7.931818181818179,0.18181818181818182,0.09090909090909091,8,4,False,False,False,False,True,False,False,False,True,False,False,True
111121,16,16,339,12,12,12,0.75,54,3.0,84.10625,86.65277777777777,0.030277509433339005,68.6855637428031,2.0,278.0,3,0.12244897959183673,8.573958333333334,0.25,0.0,4,12,False,False,True,False,False,False,False,False,False,False,True,True
111124,24,24,270,11,16,20,0.6666666666666666,76,4.0,97.6125,113.30833333333334,0.1607973705553422,15.528983816537743,1.0,69.0,4,0.358974358974359,15.020833333333334,0.4166666666666667,0.041666666666666664,4,16,False,False,False,False,False,True,False,False,False,False,True,True
111126,13,10,14,13,13,13,1.0,125,1.0,153.03589743589743,153.03589743589743,0.0,0.9860132971832695,1.0,3.0,4,1.0,9.742307692307692,0.15384615384615385,0.0,13,13,False,False,False,True,False,False,False,False,False,False,True,True
111127,4,4,96,3,3,4,0.75,141,1.0,45.554166666666674,42.1,-0.0758254824842222,35.59026084010437,2.0,82.0,1,0.21428571428571427,18.59583333333333,0.0,0.0,3,3,False,False,False,False,True,False,False,False,False,True,False,True
111131,43,38,266,5,15,34,0.3488372093023256,134,1.6666666666666667,76.95271317829457,73.01777777777778,-0.051134459566094775,10.432701943469384,1.0,54.0,4,0.5128205128205128,10.951550387596901,0.11627906976744186,0.023255813953488372,9,15,False,False,True,False,False,False,False,True,False,False,False,True
111145,35,34,140,6,21,35,0.6,239,0.9090909090909091,71.0752380952381,89.18412698412698,0.25478477982196346,5.884999404679628,1.0,26.0,5,0.7619047619047619,13.135238095238096,0.2857142857142857,0.05714285714285714,22,20,False,False,True,False,False,False,False,False,True,False,False,True
111164,8,8,42,3,8,8,1.0,71,1.0,152.56666666666666,152.56666666666666,0.0,9.023778112773575,2.0,28.0,2,0.5714285714285714,12.447916666666668,0.125,0.0,8,8,False,False,True,False,False,False,False,False,False,False,True,True
111179,11,11,171,3,5,11,0.45454545454545453,194,0.8333333333333334,78.2939393939394,113.07000000000001,0.44417308511050047,18.838524358346117,1.0,62.0,2,0.32,14.442424242424243,0.2727272727272727,0.0,6,5,False,False,True,False,False,False,False,False,True,False,False,True
111192,20,20,303,1,3,6,0.15,45,0.23076923076923078,64.03416666666666,29.677777777777777,-0.5365321464669469,19.893065928161015,2.0,64.0,2,0.3181818181818182,14.525,0.45,0.0,13,3,False,False,True,False,False,False,False,True,False,False,False,True
111193,14,14,295,6,10,11,0.7142857142857143,79,10.0,83.69404761904761,85.18166666666666,0.01777449042003899,33.90344801022823,1.0,101.0,2,0.2558139534883721,16.679761904761907,0.07142857142857142,0.0,1,10,False,False,False,False,True,False,False,False,False,False,True,True
111194,2,2,1,2,2,2,1.0,400,1.0,89.96666666666667,89.96666666666667,0.0,0.0,1.0,1.0,2,1.0,13.033333333333333,0.0,0.5,2,2,False,False,False,True,False,False,False,False,True,False,False,True
111195,4,4,236,1,1,1,0.25,161,0.3333333333333333,90.95,55.2,-0.3930731170973062,109.83725334431037,1.0,234.0,3,0.08823529411764706,18.09166666666667,0.5,0.0,3,1,False,False,True,False,False,False,False,False,True,False,False,True
111196,36,34,349,1,10,18,0.2777777777777778,45,1.0,92.42361111111111,67.53,-0.26934255015403114,12.702048685795788,1.0,45.0,3,0.46,14.60648148148148,0.1388888888888889,0.05555555555555555,10,10,False,False,True,False,False,False,False,False,True,False,False,True
111204,53,53,303,5,22,30,0.41509433962264153,92,1.4666666666666666,108.16635220125787,91.71136363636363,-0.1521266847778831,8.511804368608775,1.0,38.0,5,0.5681818181818182,13.214465408805033,0.09433962264150944,0.03773584905660377,15,22,False,False,False,True,False,False,False,False,False,True,False,True
111213,8,8,215,1,1,7,0.125,143,0.16666666666666666,99.03958333333333,115.15,0.1626664422894888,41.01816421926227,1.0,124.0,3,0.1935483870967742,15.122916666666665,0.25,0.25,6,1,False,False,False,False,True,False,False,True,False,False,False,True
111216,10,10,52,4,10,10,1.0,59,1.0,67.05,67.05,0.0,4.661372658534007,1.0,14.0,3,0.75,15.510000000000002,0.0,0.0,10,10,False,False,True,False,False,False,False,False,False,False,True,True
111230,11,11,313,2,4,5,0.36363636363636365,70,1.3333333333333333,70.56363636363636,85.34583333333333,0.209487460276561,28.08932181452589,17.0,89.0,2,0.2222222222222222,10.651515151515154,0.18181818181818182,0.0,3,4,False,False,True,False,False,False,False,True,False,False,False,True
111232,5,5,93,2,4,5,0.8,75,1.0,68.44333333333334,85.49166666666667,0.24908683582525684,12.111461513789324,14.0,44.0,1,0.35714285714285715,13.51666666666667,0.6,0.2,4,4,False,False,False,False,False,True,False,False,False,False,True,True
111251,37,35,359,4,7,12,0.1891891891891892,45,0.5384615384615384,85.46396396396398,63.452380952380956,-0.25755396766834077,12.412999707097196,1.0,50.0,3,0.40384615384615385,14.892342342342339,0.2972972972972973,0.05405405405405406,13,7,False,False,True,False,False,False,False,False,True,False,False,True
111255,66,66,359,1,10,29,0.15151515151515152,50,0.47368421052631576,80.12297979797978,56.96500000000001,-0.2890304361666249,7.438171181987168,1.0,39.0,4,0.6538461538461539,13.382070707070707,0.21212121212121213,0.015151515151515152,19,9,False,False,False,True,False,False,False,False,False,True,False,True
111256,5,5,352,1,1,1,0.2,50,0.3333333333333333,83.75666666666667,53.2,-0.36482668046324673,84.9617561023782,1.0,222.0,2,0.0784313725490196,8.593333333333334,0.0,0.0,3,1,False,False,False,False,False,False,True,False,True,False,False,True
111257,7,7,44,4,7,7,1.0,92,1.0,92.66666666666666,92.66666666666666,0.0,9.480975102218595,1.0,28.0,3,0.5714285714285714,19.042857142857144,0.0,0.14285714285714285,7,7,False,False,False,False,True,False,False,False,False,False,True,True
111264,1,1,1,1,1,1,1.0,157,1.0,33.1,33.1,0.0,0.0,1.0,0.0,1,1.0,21.766666666666666,0.0,0.0,1,1,False,False,True,False,False,False,False,False,False,True,False,True
111286,65,63,355,8,20,35,0.3076923076923077,47,0.8695652173913043,82.7602564102564,82.55583333333331,-0.0024700633587906354,7.380145847771235,3.0,47.0,3,0.6666666666666666,16.52358974358974,0.18461538461538463,0.015384615384615385,23,20,False,False,False,True,False,False,False,False,True,False,False,True
111296,27,27,349,2,5,6,0.18518518518518517,47,0.4166666666666667,82.34938271604939,81.76666666666668,-0.007076143501791459,21.660266844231483,2.0,102.0,2,0.34,14.364814814814816,0.25925925925925924,0.0,12,5,False,False,False,False,True,False,False,True,False,False,False,True
111297,1,1,1,1,1,1,1.0,157,1.0,17.933333333333334,17.933333333333334,0.0,0.0,1.0,0.0,1,1.0,17.683333333333334,0.0,0.0,1,1,False,False,True,False,False,False,False,False,False,True,False,True
111298,3,3,70,1,3,3,1.0,87,1.0,93.46111111111111,93.46111111111111,0.0,34.0,1.0,69.0,2,0.18181818181818182,18.772222222222222,0.0,0.0,3,3,False,False,True,False,False,False,False,False,False,True,False,True
111299,49,49,341,4,14,27,0.2857142857142857,55,1.0,102.0139455782313,124.17857142857143,0.2172705479109498,7.950994653011798,1.0,33.0,4,0.6122448979591837,16.210884353741495,0.20408163265306123,0.0,14,14,False,False,False,False,False,False,True,False,True,False,False,True
111300,134,133,348,12,30,74,0.22388059701492538,45,1.0344827586206897,107.36902985074627,114.81166666666667,0.06931828317966929,3.4417205972220533,1.0,25.0,5,0.88,13.827611940298508,0.14925373134328357,0.029850746268656716,29,30,False,False,True,False,False,False,False,False,False,True,False,True
111301,19,19,313,6,13,17,0.6842105263157895,45,6.5,76.00000000000001,74.50256410256411,-0.01970310391363034,45.32982693411197,6.0,203.0,2,0.28888888888888886,16.38508771929824,0.05263157894736842,0.10526315789473684,2,13,False,False,True,False,False,False,False,False,False,False,True,True
111303,24,24,336,1,7,8,0.2916666666666667,47,0.7,89.63055555555555,105.68809523809524,0.17915251760976514,20.96734340833441,1.0,95.0,3,0.32653061224489793,9.416666666666666,0.20833333333333334,0.0,10,7,False,False,True,False,False,False,False,True,False,False,False,True
111309,46,46,355,9,16,31,0.34782608695652173,47,3.2,82.46159420289855,85.55,0.03745265692417193,9.638400563999133,1.0,42.0,3,0.5490196078431373,13.785507246376813,0.1956521739130435,0.021739130434782608,5,16,False,False,False,False,True,False,False,False,False,False,True,True
111310,16,16,302,4,14,14,0.875,99,7.0,68.37604166666667,69.09404761904761,0.010500841155462456,54.45348677745276,2.0,223.0,1,0.20454545454545456,14.148958333333333,0.0625,0.0,2,14,False,False,False,False,True,False,False,False,False,True,False,True
111311,5,5,233,1,3,3,0.6,125,1.5,181.94666666666666,69.15,-0.6199435732082661,44.46557657334491,1.0,118.0,2,0.11764705882352941,13.0,0.0,0.0,2,3,False,False,False,True,False,False,False,False,True,False,False,True
111313,39,37,259,2,5,16,0.1282051282051282,121,0.21739130434782608,199.65726495726497,65.75666666666666,-0.6706522716278752,10.174413892747916,1.0,42.0,4,0.5263157894736842,9.788888888888888,0.10256410256410256,0.05128205128205128,23,5,False,False,False,True,False,False,False,False,True,False,False,True
111314,37,35,113,4,29,37,0.7837837837837838,289,0.8,250.6031531531532,256.03793103448277,0.021686789702953894,3.4168924947951838,1.0,20.0,4,0.8823529411764706,7.142792792792793,0.13513513513513514,0.02702702702702703,35,28,False,False,True,False,False,False,False,False,True,False,False,True
111315,74,73,363,3,16,31,0.21621621621621623,46,0.7619047619047619,116.16418918918919,91.39166666666665,-0.21325438326072343,6.622859132486483,1.0,39.0,5,0.7115384615384616,13.089189189189192,0.13513513513513514,0.0,21,16,False,False,True,False,False,False,False,True,False,False,False,True
111316,1,1,1,1,1,1,1.0,45,1.0,66.63333333333334,66.63333333333334,0.0,0.0,1.0,0.0,1,1.0,9.033333333333333,0.0,0.0,1,1,False,False,True,False,False,False,False,False,True,False,False,True
111324,8,7,70,2,8,8,1.0,339,1.0,295.5875,295.5875,0.0,8.071112509614592,0.0,21.0,2,0.45454545454545453,6.53125,0.0,0.0,8,8,False,False,True,False,False,False,False,False,True,False,False,True
111326,7,7,114,3,3,7,0.42857142857142855,275,0.75,140.7357142857143,35.077777777777776,-0.7507542562610319,36.25833237569906,2.0,100.0,2,0.29411764705882354,9.58095238095238,0.2857142857142857,0.0,4,3,False,False,False,True,False,False,False,False,True,False,False,True
111328,7,7,281,5,6,6,0.8571428571428571,118,6.0,129.91666666666669,68.78333333333335,-0.47055805003207185,90.04520469680153,6.0,248.0,2,0.14634146341463414,13.869047619047619,0.42857142857142855,0.0,1,6,False,False,False,False,False,False,True,False,False,True,False,True
111329,73,73,363,11,31,44,0.4246575342465753,45,1.3478260869565217,179.5611872146119,99.98279569892473,-0.44318258722902576,9.245776062613674,1.0,56.0,5,0.5961538461538461,13.323287671232876,0.1780821917808219,0.0136986301369863,23,31,False,False,True,False,False,False,False,False,False,False,True,True
111345,19,18,56,6,19,19,1.0,140,1.0,101.71666666666665,101.71666666666665,0.0,4.039924213932855,1.0,16.0,3,0.7777777777777778,12.721929824561403,0.10526315789473684,0.10526315789473684,19,19,False,True,False,False,False,False,False,False,False,True,False,True
111348,5,5,7,5,5,5,1.0,200,1.0,87.89333333333333,87.89333333333333,0.0,0.82915619758885,1.0,3.0,2,1.0,9.610000000000001,0.6,0.0,5,5,True,False,False,False,False,False,False,False,False,True,False,True
111356,73,72,358,8,19,38,0.2602739726027397,51,1.1875,77.70936073059362,108.32368421052632,0.39395927584667506,3.8440871702966763,3.0,19.0,4,0.8653846153846154,14.22808219178082,0.3150684931506849,0.0,16,19,False,False,False,False,False,True,False,False,False,True,False,True
111357,53,52,360,6,17,26,0.32075471698113206,50,0.9444444444444444,75.84591194968554,114.40686274509804,0.5084117232447934,6.96100720454843,7.0,33.0,2,0.6923076923076923,12.97955974842767,0.4716981132075472,0.05660377358490566,18,17,False,False,False,False,False,True,False,False,True,False,False,True
111358,31,31,329,3,10,16,0.3225806451612903,75,1.0,86.3467741935484,150.87166666666664,0.7472762367298647,8.681333742896625,7.0,34.0,3,0.6041666666666666,13.71505376344086,0.8064516129032258,0.03225806451612903,10,10,False,False,False,False,False,True,False,False,True,False,False,True
111359,31,31,365,10,16,22,0.5161290322580645,45,1.7777777777777777,59.011827956989244,66.409375,0.1253570224667918,27.837724204555393,3.0,159.0,2,0.33962264150943394,13.238709677419356,0.22580645161290322,0.0,9,16,False,False,True,False,False,False,False,False,False,False,True,True
111365,6,6,229,1,1,2,0.16666666666666666,151,0.25,50.15555555555556,77.48333333333333,0.5448604342046964,40.09688267184869,7.0,97.0,1,0.18181818181818182,14.641666666666666,0.6666666666666666,0.16666666666666666,4,1,False,False,False,False,False,True,False,False,True,False,False,True
111370,17,17,290,2,6,11,0.35294117647058826,89,1.2,79.55588235294118,93.97222222222221,0.1812102316372343,19.202457525014864,2.0,66.0,2,0.30952380952380953,13.298039215686273,0.23529411764705882,0.058823529411764705,5,6,False,False,False,False,False,False,True,False,False,True,False,True
111372,27,26,224,7,11,20,0.4074074074074074,184,0.9166666666666666,64.26358024691359,126.55151515151515,0.9692571541342513,9.587960892851005,1.0,42.0,2,0.5757575757575758,11.654320987654321,0.14814814814814814,0.037037037037037035,12,11,False,False,True,False,False,False,False,False,True,False,False,True
111391,23,23,102,4,17,23,0.7391304347826086,303,0.8095238095238095,37.947101449275365,44.78529411764706,0.1802032937222476,3.184414525115817,1.0,11.0,3,0.8666666666666667,12.462318840579707,0.43478260869565216,0.0,21,17,False,False,False,False,False,True,False,False,True,False,False,True
111393,26,24,209,3,4,25,0.15384615384615385,185,0.23529411764705882,30.149358974358975,40.20833333333333,0.3336380838985391,17.167131385295566,1.0,79.0,2,0.43333333333333335,12.62948717948718,0.46153846153846156,0.07692307692307693,17,4,True,False,False,False,False,False,False,False,True,False,False,True
111409,89,88,349,6,15,37,0.16853932584269662,45,0.46875,73.18689138576778,86.62888888888888,0.18366673660544472,6.294746842401,1.0,36.0,5,0.74,14.200187265917602,0.23595505617977527,0.011235955056179775,32,15,False,False,True,False,False,False,False,False,True,False,False,True
111440,32,30,203,4,8,26,0.25,202,0.4,33.78541666666667,50.29166666666667,0.488561386199667,8.423617756535526,2.0,34.0,2,0.6333333333333333,13.068750000000001,0.03125,0.0,20,8,False,False,False,False,False,False,True,False,True,False,False,True
111442,50,49,209,1,11,39,0.22,198,0.3548387096774194,40.47,51.27272727272727,0.26693173394433595,5.865066105040346,1.0,38.0,5,0.7666666666666667,12.835333333333333,0.22,0.04,31,11,False,False,True,False,False,False,False,False,True,False,False,True
111445,6,6,122,1,4,6,0.6666666666666666,216,0.8,65.28611111111111,97.22916666666667,0.48927796451516836,28.5769137591868,1.0,76.0,2,0.2222222222222222,18.28611111111111,0.0,0.0,5,4,False,False,False,True,False,False,False,True,False,False,False,True
111452,5,5,162,1,3,5,0.6,172,1.5,76.89666666666666,126.53333333333332,0.6454982877454591,26.837473800639284,5.0,77.0,1,0.20833333333333334,17.583333333333336,0.8,0.0,2,3,False,False,False,False,False,True,False,False,False,True,False,True
111456,2,2,7,2,2,2,1.0,383,1.0,56.56666666666666,56.56666666666666,0.0,0.0,7.0,7.0,1,1.0,9.558333333333334,1.0,0.0,2,2,False,False,False,False,False,True,False,False,True,False,False,True
111460,6,6,16,6,6,6,1.0,200,1.0,115.33055555555556,115.33055555555556,0.0,2.5612496949731396,1.0,8.0,2,1.0,17.541666666666668,0.16666666666666666,0.0,6,6,False,False,True,False,False,False,False,False,False,True,False,True
111464,68,65,356,6,19,26,0.27941176470588236,53,0.6785714285714286,58.4796568627451,103.92631578947368,0.7771362105183743,12.642275625525558,1.0,103.0,5,0.6274509803921569,14.405882352941177,0.04411764705882353,0.014705882352941176,28,19,False,False,False,False,True,False,False,False,True,False,False,True
111468,94,75,364,18,30,43,0.3191489361702128,46,0.6,51.225177304964525,92.0988888888889,0.7979223056776626,11.779931827009863,1.0,84.0,9,0.4528301886792453,12.95195035460993,0.24468085106382978,0.0,50,30,False,False,True,False,False,False,False,False,True,False,False,True
111476,8,8,86,3,8,8,1.0,140,1.0,53.072916666666664,53.072916666666664,0.0,16.368212099888577,5.0,52.0,2,0.5384615384615384,14.479166666666668,0.0,0.0,8,8,False,False,False,True,False,False,False,False,False,True,False,True
111481,29,29,304,3,9,12,0.3103448275862069,100,0.6923076923076923,330.519540229885,135.9148148148148,-0.5887843280906101,15.77908716741037,1.0,69.0,4,0.36363636363636365,12.048850574712642,0.27586206896551724,0.034482758620689655,13,9,False,False,True,False,False,False,False,False,True,False,False,True
111483,12,12,135,3,5,12,0.4166666666666667,215,0.5555555555555556,369.1361111111112,293.37333333333333,-0.20524347387669423,11.144431215070512,1.0,33.0,3,0.4,9.305555555555555,0.4166666666666667,0.08333333333333333,9,5,True,False,False,False,False,False,False,True,False,False,False,True
111484,30,30,78,7,30,30,1.0,84,1.0,94.86277777777778,94.86277777777778,0.0,2.983904503832267,1.0,14.0,4,0.8333333333333334,11.861111111111109,0.23333333333333334,0.0,30,30,False,True,False,False,False,False,False,False,False,True,False,True
111489,100,95,353,12,26,43,0.26,47,1.0,268.61033333333336,73.47051282051282,-0.726479201642108,5.43865999569007,1.0,36.0,5,0.7254901960784313,9.818833333333334,0.2,0.02,26,26,False,False,False,True,False,False,False,True,False,False,False,True
111492,7,7,36,5,7,7,1.0,338,1.0,1.492857142857143,1.492857142857143,0.0,4.123105625617661,7.0,13.0,2,0.8333333333333334,15.659523809523808,0.0,0.0,7,7,False,False,False,True,False,False,False,False,True,False,False,True
111494,12,12,175,7,9,12,0.75,59,3.0,129.02916666666667,75.43518518518518,-0.4153633078940665,21.42409240871571,1.0,72.0,2,0.3076923076923077,14.026388888888889,0.3333333333333333,0.0,3,9,False,False,True,False,False,False,False,False,False,False,True,True
111497,23,23,343,3,5,11,0.21739130434782608,64,0.5555555555555556,89.99565217391304,90.94000000000001,0.010493260543987762,17.081779476466863,1.0,67.0,3,0.34,12.671014492753624,0.2608695652173913,0.0,9,5,False,False,True,False,False,False,False,False,True,False,False,True
111512,6,6,19,6,6,6,1.0,84,1.0,68.36666666666666,68.36666666666666,0.0,2.993325909419153,1.0,9.0,3,1.3333333333333333,15.96111111111111,0.5,0.0,6,6,False,False,False,False,False,True,False,False,False,False,True,True
111513,3,3,8,3,3,3,1.0,88,1.0,87.53888888888889,87.53888888888889,0.0,2.0,2.0,6.0,1,1.0,14.105555555555554,0.6666666666666666,0.0,3,3,False,False,True,False,False,False,False,False,False,False,True,True
111514,7,7,14,7,7,7,1.0,90,1.0,91.94761904761904,91.94761904761904,0.0,0.7453559924999299,3.0,3.0,2,1.0,18.188095238095237,0.14285714285714285,0.0,7,7,False,False,True,False,False,False,False,False,False,False,True,True
111515,5,5,12,5,5,5,1.0,87,1.0,75.28333333333333,75.28333333333333,0.0,0.7071067811865476,3.0,4.0,1,1.5,17.97,0.2,0.0,5,5,False,False,True,False,False,False,False,False,False,False,True,True
111520,43,41,287,10,20,28,0.46511627906976744,59,1.5384615384615385,180.01860465116278,76.44416666666667,-0.5753540762367368,8.094432733048146,1.0,35.0,5,0.6190476190476191,13.530232558139536,0.20930232558139536,0.023255813953488372,13,20,False,True,False,False,False,False,False,False,False,False,True,True
111545,66,66,348,4,23,38,0.3484848484848485,50,1.1,250.31767676767677,57.05144927536232,-0.772083817603051,9.963673664839103,1.0,64.0,5,0.56,14.711616161616162,0.16666666666666666,0.015151515151515152,20,22,False,False,True,False,False,False,False,False,False,False,True,True
111548,2,2,38,1,2,2,1.0,258,1.0,381.01666666666665,381.01666666666665,0.0,0.0,38.0,38.0,1,0.3333333333333333,11.741666666666667,0.0,0.0,2,2,False,False,False,True,False,False,False,True,False,False,False,True
111550,2,2,4,2,2,2,1.0,56,1.0,111.45,111.45,0.0,0.0,4.0,4.0,1,2.0,11.658333333333333,0.5,0.0,2,2,False,True,False,False,False,False,False,False,False,False,True,True
111554,8,7,114,2,5,8,0.625,84,0.8333333333333334,184.18333333333334,99.46333333333332,-0.4599764727174012,17.093977934718797,0.0,46.0,2,0.29411764705882354,14.354166666666668,0.0,0.0,6,5,False,False,False,True,False,False,False,False,False,True,False,True
111555,89,88,335,16,38,38,0.42696629213483145,48,1.0555555555555556,213.5784644194757,49.5232456140351,-0.7681262212056658,10.972960521359116,1.0,100.0,5,0.625,10.07808988764045,0.10112359550561797,0.011235955056179775,36,38,False,False,False,True,False,False,False,False,False,False,True,True
111568,5,5,21,5,5,5,1.0,135,1.0,59.80333333333333,59.80333333333333,0.0,4.14578098794425,1.0,12.0,2,0.75,11.746666666666666,0.2,0.0,5,5,False,False,False,True,False,False,False,False,False,True,False,True
111575,3,3,3,3,3,3,1.0,406,1.0,77.50555555555555,77.50555555555555,0.0,0.5,1.0,2.0,2,1.0,16.977777777777778,0.0,0.0,3,3,False,False,True,False,False,False,False,False,True,False,False,True
111577,20,19,103,10,17,20,0.85,303,1.1333333333333333,46.51833333333334,42.891176470588235,-0.0779726314946459,10.038430310685683,1.0,46.0,4,0.6,17.023333333333333,0.0,0.0,15,17,False,False,False,True,False,False,False,False,True,False,False,True
111581,72,66,194,8,20,66,0.2777777777777778,213,0.4166666666666667,71.1576388888889,95.18416666666668,0.3376521221466424,4.76477020559029,1.0,34.0,4,0.8214285714285714,17.660185185185185,0.25,0.027777777777777776,48,20,False,False,True,False,False,False,False,False,True,False,False,True
111586,32,32,337,2,7,17,0.21875,58,0.6363636363636364,71.5390625,48.84047619047619,-0.3172894012907118,15.87601545745692,1.0,62.0,3,0.40816326530612246,16.504166666666666,0.0625,0.09375,11,7,False,False,False,True,False,False,False,False,False,True,False,True
111591,19,19,113,3,12,19,0.631578947368421,53,0.75,100.94473684210527,99.80833333333334,-0.01125767964058852,5.876559420041964,1.0,21.0,2,0.7058823529411765,15.043859649122808,0.5263157894736842,0.0,16,12,False,False,False,False,False,False,True,False,False,False,True,True
111598,47,44,359,6,15,15,0.3191489361702128,45,0.5172413793103449,73.56843971631206,60.38666666666666,-0.17917700987645993,28.717983734796913,1.0,198.0,4,0.34615384615384615,16.42304964539007,0.06382978723404255,0.0,29,15,False,False,True,False,False,False,False,False,True,False,False,True
111599,10,10,246,4,5,7,0.5,58,1.6666666666666667,89.465,78.15,-0.1264740401274241,37.944403774177,1.0,113.0,2,0.19444444444444445,11.818333333333333,0.2,0.1,3,5,False,False,True,False,False,False,False,False,False,False,True,True
111600,68,66,334,4,17,40,0.25,75,1.0,92.88235294117648,118.95196078431373,0.2806734219970444,5.085808576325681,2.0,28.0,4,0.7708333333333334,12.418872549019609,0.25,0.029411764705882353,17,17,False,False,True,False,False,False,False,False,False,True,False,True
111602,3,3,7,3,3,3,1.0,381,1.0,75.76666666666667,75.76666666666667,0.0,1.5,2.0,5.0,1,1.0,15.744444444444445,0.0,0.0,3,3,False,False,True,False,False,False,False,False,True,False,False,True
