IdPersona,NumPagosEconomia,MediaIntervaloMeses,StdIntervaloMeses,UltimoPagoMesEconomia,PrimerPagoMesEconomia,MesesConPagoEconomia,PorcentajeMesesPagados,TotalPagadoEconomia,media_pagoEconomia,StdPagoEconomia,CoefVarPagoEconomia,PctPagoMetalico,PctPagoRecibo,PctPagoTarjeta,PctPagoTransferencia,NumAbonosDistintos,AbonoMasRecuente,TienePagos
113530,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,559.1999999999999,46.599999999999994,0.5427204202399726,0.011646360949355635,0.0,1.0,0.0,0.0,1,JO00 - QUOTA DESCOMPTE JOVE (DE 18 A 25 ANYS),True
113531,1,0.0,0.0,10,10,1,0.07692307692307693,31.6,31.6,0.0,0.0,0.0,1.0,0.0,0.0,1,AR00 - TARJA ROSA (TARJETA GRATUÏTA),True
113532,9,1.0125,0.03535533905932741,6,10,9,0.6923076923076923,418.5,46.5,0.5999999999999979,0.012903225806451568,0.0,1.0,0.0,0.0,1,JO00 - QUOTA DESCOMPTE JOVE (DE 18 A 25 ANYS),True
113533,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113554,2,1.0,0.0,7,6,2,0.15384615384615385,68.3,34.15,0.0,0.0,0.0,1.0,0.0,0.0,1,AF00 - ADULTS C.S. (DIVENDRES TARDA MES CAP DE SETMANA),True
113558,9,1.0125,0.03535533905932741,6,10,9,0.6923076923076923,418.5,46.5,0.5999999999999979,0.012903225806451568,0.0,1.0,0.0,0.0,1,JO00 - QUOTA DESCOMPTE JOVE (DE 18 A 25 ANYS),True
113559,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,686.2500000000001,57.18750000000001,4.997550536376434,0.08738886183827643,0.0,1.0,0.0,0.0,2,AA00 - ADULTS ( 26 A 64 ANYS ),True
113563,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,550.8000000000001,45.900000000000006,0.8140806303599637,0.01773596144575084,0.0,1.0,0.0,0.0,1,AC00 - COMERCIANTS (DE 7 A 9 I DE 13 A 17 MES CAPS DE SETMANA),True
113567,3,1.0166666666666666,0.023570226039551657,12,10,3,0.23076923076923078,350.54999999999995,116.84999999999998,1.7404671430534633e-14,1.489488355201937e-16,0.0,1.0,0.0,0.0,1,FAMILIAR (PARES MES ELS MENORS DE 18 ANYS),True
113568,5,1.025,0.016666666666666722,2,10,5,0.38461538461538464,160.5,32.1,0.6846531968814576,0.021328760027459738,0.0,1.0,0.0,0.0,1,AM00 - INFANTIL (DE 6 A 17 ANYS),True
113569,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,356.31000000000006,29.692500000000006,0.5201070693966433,0.017516445883527597,0.0,1.0,0.0,0.0,1,ATURATS TOTAL,True
113584,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
113599,11,1.0133333333333332,0.03220305943597657,8,10,11,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,FAMILIAR (PARES MES ELS MENORS DE 18 ANYS),True
113603,8,1.0095238095238095,0.037089909350945825,5,10,8,0.6153846153846154,259.05,32.38125,0.6469364618834571,0.01997873651830788,0.0,1.0,0.0,0.0,1,AR00 - TARJA ROSA (TARJETA GRATUÏTA),True
113605,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,0.9190877192982456,0.08091228070175437,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113608,1,0.0,0.0,10,10,1,0.07692307692307693,57.65,57.65,0.0,0.0,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113610,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113618,11,1.0133333333333332,0.03220305943597657,8,10,11,0.8461538461538461,652.5500000000001,59.32272727272728,1.0743285429429037,0.01810989804976161,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113624,3,1.0333333333333334,0.0,9,7,3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,FAMILIAR (PARES MES ELS MENORS DE 18 ANYS),True
113625,5,1.025,0.016666666666666722,9,5,5,0.38461538461538464,545.95,109.19000000000001,27.525996803022412,0.2520926532010478,0.0,1.0,0.0,0.0,2,FAMILIAR (PARES MES ELS MENORS DE 18 ANYS),True
