IdPersona,TotalVisitas,DiasActivo,VisitasPorSemana,VisitasPorMes,MaxVisitasDia,VarVisitasMes,DuracionMediaTotal,DuracionStdTotal,DuracionMediaUlt90,DeltaDuracionUlt90VsTotal,PropVisitasLargas,VisitasUlt30,VisitasUlt90,VisitasUlt180,PropUlt90,DiasDesdeUltima,DiasHastaPrimera,StdDiasEntreVisitas,FrecuenciaModal,SemanasConVisita,SemanasTotales,SemanasConUnaVisita,MaxRachaSinVisita,MaxRachaConVisita,HoraMediaAcceso,HoraStdAcceso,VarDiasSemana,PropFindesemana,PropPrimavera,PropVerano,PropOtono,PropInvierno,VisitasFestivos,PropVisitasFestivos,VisitasFindesemana,PropVisitasFindesemana,VisitasCerrado,PropVisitasCerrado,VisitasRed9a14,PropVisitasRed9a14,VisitasRed7a20,PropVisitasRed7a20,VisitasRed7a15,PropVisitasRed7a15,PrimeraVisita,UltimaVisita,TiempoActivoDias,VisitasPrimerTrimestre,VisitasUltimoTrimestre,DiaFav_domingo,DiaFav_jueves,DiaFav_lunes,DiaFav_martes,DiaFav_miércoles,DiaFav_sábado,DiaFav_viernes,EstFav_invierno,EstFav_otono,EstFav_primavera,EstFav_verano
98770,50,49,0.9562841530054645,3.8560411311053984,2,1.138888888888889,58.333999999999996,13.127669235456672,53.065,-0.09032468200363422,0.36,4,10,24,0.2,38,2,6.247898438845186,2.0,36,52,22,32.0,2,8.671666666666667,2.4030333839637863,30.97959183673469,0.04,0.3,0.18,0.26,0.26,0,0.0,2,0.04,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-03,2025-08-28,359,13,9,False,False,False,True,False,False,False,False,False,True,False
98781,7,7,1.1395348837209303,3.1818181818181817,1,0.25,69.14285714285714,16.47163231746672,69.14285714285714,0.0,0.7142857142857143,5,7,7,1.0,173,190,5.8594652770823155,1.0,4,6,1,15.0,2,13.676190476190476,4.338941948627579,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-03-10,2025-04-15,36,7,7,False,False,True,False,False,False,False,False,False,True,False
98783,11,11,0.2655172413793103,1.0543130990415335,1,0.5306122448979592,70.9378787878788,11.228582510603413,79.40833333333333,0.11940665114590206,0.8181818181818182,2,2,7,0.18181818181818182,115,1,27.84618465786651,21.0,10,41,9,98.0,2,18.036363636363635,0.36423561734173115,5.387755102040816,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.45454545454545453,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-02,2025-06-12,283,4,2,False,True,False,False,False,False,False,True,False,False,False
98811,25,25,0.5057803468208092,2.0325203252032518,1,1.05,103.96266666666666,30.318739449023564,99.45,-0.043406607500128196,0.92,2,7,10,0.28,54,6,14.74028634954785,3.0,22,49,19,60.0,2,12.966666666666665,3.8887787285984787,17.387755102040817,0.68,0.08,0.28,0.44,0.2,3,0.12,17,0.68,0,0.0,1,0.04,0,0.0,0,0.0,2024-09-07,2025-08-12,339,11,7,False,False,False,False,False,True,False,False,True,False,False
98823,45,39,0.8513513513513514,3.435114503816794,2,21.984375,138.70703703703703,70.2248507321778,124.35952380952381,-0.10343752944331296,0.8666666666666667,11,28,30,0.6222222222222222,34,2,19.088460340787524,1.0,14,52,4,90.0,8,13.060370370370372,3.6968125891930086,8.530612244897961,0.08888888888888889,0.044444444444444446,0.6,0.15555555555555556,0.2,2,0.044444444444444446,4,0.08888888888888889,0,0.0,2,0.044444444444444446,0,0.0,0,0.0,2024-09-03,2025-09-01,363,6,28,False,False,True,False,False,False,False,False,False,False,True
98830,4,4,0.7,1.9047619047619047,1,1.0,107.9,34.28617918831629,107.9,0.0,0.75,2,4,4,1.0,54,312,7.118052168020874,1.0,3,5,2,17.0,2,16.2375,3.646199981563759,0.24489795918367346,0.25,0.0,1.0,0.0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2025-07-10,2025-08-12,33,4,4,False,False,False,True,False,False,False,False,False,False,True
98841,10,10,1.1864406779661016,3.658536585365854,1,0.0,76.515,29.881084178233333,76.515,0.0,0.7,5,10,10,1.0,36,311,7.9969129846429245,1.0,5,8,3,27.0,3,14.669999999999998,3.986148238309481,0.8163265306122448,0.3,0.0,1.0,0.0,0.0,0,0.0,3,0.3,0,0.0,0,0.0,0,0.0,0,0.0,2025-07-09,2025-08-30,52,10,10,False,False,False,False,False,True,False,False,False,False,True
98858,47,47,1.1152542372881356,4.433962264150944,1,2.8099999999999996,128.77127659574467,27.04847471963474,131.36111111111111,0.02011189594319849,0.9787234042553191,5,15,34,0.3191489361702128,110,1,4.8964707015168445,5.0,33,42,20,22.0,1,7.620567375886524,0.7557675224968077,31.632653061224488,0.1702127659574468,0.3404255319148936,0.06382978723404255,0.23404255319148937,0.3617021276595745,0,0.0,8,0.1702127659574468,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-02,2025-06-17,288,11,15,False,False,False,True,False,False,False,True,False,False,False
98880,17,17,0.35522388059701493,1.4245810055865922,1,0.816326530612245,71.90098039215687,15.62103122991213,71.47291666666666,-0.005953517228214303,0.7647058823529411,3,8,16,0.47058823529411764,45,26,36.92898590538332,14.0,15,47,13,160.0,1,12.387254901960786,4.213305757432425,1.6734693877551021,0.17647058823529413,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.0,0,0.0,3,0.17647058823529413,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-27,2025-08-21,328,1,8,False,True,False,False,False,False,False,False,False,True,False
98891,1,1,1.0,1.0,1,0.0,47.7,0.0,47.7,0.0,0.0,1,1,1,1.0,53,346,0.0,1.0,1,1,1,46.0,1,12.383333333333333,0.0,0.12244897959183677,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-08-13,2025-08-13,0,1,1,False,False,False,False,True,False,False,False,False,False,True
98893,222,222,4.2,16.946564885496183,1,12.416666666666666,115.5683933933934,19.77379171049413,111.62777777777778,-0.034097693148695124,0.990990990990991,25,63,115,0.28378378378378377,36,0,1.2344236403931292,1.0,51,52,2,10.0,14,11.365540540540543,0.9045582948693385,125.0612244897959,0.1891891891891892,0.23873873873873874,0.28378378378378377,0.2882882882882883,0.1891891891891892,6,0.02702702702702703,42,0.1891891891891892,0,0.0,5,0.02252252252252252,1,0.0045045045045045045,0,0.0,2024-09-01,2025-08-30,363,63,63,False,False,False,False,False,False,True,False,True,False,False
98895,99,99,1.8679245283018868,7.538071065989848,1,11.159763313609469,178.4148148148148,43.25576882884739,153.42592592592592,-0.14006061612555007,0.9696969696969697,5,18,42,0.18181818181818182,34,1,3.341147303864714,1.0,45,53,13,24.0,4,12.652525252525251,2.26415904521353,35.83673469387755,0.1111111111111111,0.24242424242424243,0.18181818181818182,0.36363636363636365,0.21212121212121213,1,0.010101010101010102,11,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-02,2025-09-01,364,35,18,False,False,True,False,False,False,False,False,True,False,False
98924,77,77,1.4686648501362398,5.923076923076923,1,8.909090909090908,43.70757575757576,11.966153429121759,49.8095238095238,0.1396084762466013,0.03896103896103896,10,14,36,0.18181818181818182,38,1,7.136578166210867,1.0,35,52,11,54.0,4,13.572510822510822,0.6226471802442652,67.14285714285714,0.0,0.2857142857142857,0.18181818181818182,0.2077922077922078,0.3246753246753247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-02,2025-08-28,360,16,14,False,False,False,False,True,False,False,True,False,False,False
98927,14,14,1.5806451612903225,4.9411764705882355,1,1.0,89.41190476190475,18.081838240335518,89.41190476190475,0.0,1.0,9,14,14,1.0,220,124,4.33507778572473,1.0,7,8,3,15.0,3,13.967857142857143,2.1737107498552515,0.5714285714285714,0.21428571428571427,0.0,0.0,0.0,1.0,0,0.0,3,0.21428571428571427,0,0.0,0,0.0,0,0.0,0,0.0,2025-01-03,2025-02-27,55,14,14,False,False,False,True,False,False,False,True,False,False,False
98929,5,5,1.0,2.586206896551724,1,2.25,87.15,9.249648641975543,87.15,0.0,1.0,5,5,5,1.0,360,11,6.96419413859206,2.0,3,5,1,19.0,1,15.393333333333334,3.7587024948038175,0.7755102040816325,0.4,0.0,0.0,1.0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-12,2024-10-10,28,5,5,False,True,False,False,False,False,False,False,True,False,False
98934,5,5,1.09375,2.727272727272727,1,0.0,53.97666666666667,3.515783459391851,53.97666666666667,0.0,0.0,5,5,5,1.0,69,305,2.165063509461097,5.0,5,4,5,10.0,1,18.236666666666665,0.3920600860979233,0.2040816326530612,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-07-03,2025-07-28,25,5,5,False,False,True,False,False,False,False,False,False,False,True
98937,5,5,0.6862745098039216,2.0270270270270268,1,0.25,63.93666666666665,23.741586579951502,63.93666666666665,0.0,0.4,3,5,5,1.0,103,252,10.173494974687902,1.0,5,7,5,28.0,2,13.66,2.7275059832911257,1.0612244897959182,0.6,0.4,0.6,0.0,0.0,0,0.0,3,0.6,0,0.0,1,0.2,0,0.0,0,0.0,2025-05-11,2025-06-24,44,5,5,True,False,False,False,False,False,False,False,False,False,True
98954,41,41,0.7841530054644809,3.1619537275064267,1,1.2892561983471076,70.56056910569106,20.652424202048927,78.02948717948718,0.10585115976897234,0.7560975609756098,5,13,23,0.3170731707317073,38,2,6.908283071791427,7.0,32,52,23,37.0,2,18.182520325203257,3.2771297326802977,4.979591836734693,0.1951219512195122,0.2682926829268293,0.2926829268292683,0.2926829268292683,0.14634146341463414,0,0.0,8,0.1951219512195122,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-03,2025-08-28,359,12,12,False,False,False,False,False,False,True,False,False,False,True
98955,49,49,1.058641975308642,4.236311239193084,1,5.338842975206611,59.618707482993194,20.394523083386566,54.12888888888889,-0.09208214712924345,0.5510204081632653,5,15,25,0.30612244897959184,66,16,6.336861681638808,2.0,32,46,20,30.0,2,10.884013605442176,3.111105772722392,10.571428571428571,0.12244897959183673,0.10204081632653061,0.2653061224489796,0.2653061224489796,0.3673469387755102,1,0.02040816326530612,6,0.12244897959183673,0,0.0,3,0.061224489795918366,0,0.0,0,0.0,2024-09-17,2025-07-31,317,15,15,False,False,False,True,False,False,False,True,False,False,False
98957,109,109,2.9573643410852717,11.637010676156583,1,18.987654320987655,120.02844036697248,15.841497219734494,125.09382716049383,0.04220155471515373,1.0,24,54,88,0.4954128440366973,103,45,2.1893204750929405,1.0,34,36,0,18.0,8,11.847400611620793,0.7677899440107228,56.53061224489796,0.09174311926605505,0.41284403669724773,0.1651376146788991,0.11009174311926606,0.3119266055045872,1,0.009174311926605505,10,0.09174311926605505,0,0.0,3,0.027522935779816515,1,0.009174311926605505,0,0.0,2024-10-16,2025-06-24,251,25,53,False,False,False,True,False,False,False,False,False,True,False
98958,3,3,0.39622641509433965,1.1842105263157896,1,0.0,114.31111111111109,4.532727356013224,114.31111111111109,0.0,1.0,1,3,3,1.0,59,294,9.0,14.0,3,7,3,32.0,1,13.549999999999999,3.2069657980136967,0.5306122448979591,0.6666666666666666,0.0,1.0,0.0,0.0,0,0.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,2025-06-22,2025-08-07,46,3,3,True,False,False,False,False,False,False,False,False,False,True
98964,60,60,1.1506849315068493,4.639175257731958,1,5.005917159763314,121.70499999999998,21.9220872679858,111.42500000000003,-0.08446653794010073,0.9833333333333333,8,20,34,0.3333333333333333,34,7,5.492257745688312,4.0,41,52,22,30.0,2,17.402499999999996,1.8887552853077019,48.244897959183675,0.06666666666666667,0.25,0.31666666666666665,0.2,0.23333333333333334,0,0.0,4,0.06666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-08,2025-09-01,358,13,20,False,True,False,False,False,False,False,False,False,False,True
98965,156,153,2.9354838709677415,11.848101265822786,2,34.61538461538461,115.02735042735043,42.618052021173845,124.75324074074072,0.08455285005919547,0.9487179487179487,8,36,75,0.23076923076923078,34,0,2.2309897571629675,1.0,49,53,4,13.0,7,11.483653846153844,2.300091716827514,39.06122448979592,0.21794871794871795,0.2564102564102564,0.23076923076923078,0.3717948717948718,0.14102564102564102,3,0.019230769230769232,34,0.21794871794871795,0,0.0,2,0.01282051282051282,1,0.00641025641025641,0,0.0,2024-09-01,2025-09-01,365,57,35,False,False,False,True,False,False,False,False,True,False,False
98967,10,10,0.23489932885906042,0.9345794392523366,1,0.5555555555555556,87.21833333333333,24.898051519033462,91.80555555555556,0.05259470167459697,0.9,3,3,7,0.3,63,45,38.41296077570116,3.0,9,42,8,129.0,1,14.468333333333334,2.937520212696417,3.102040816326531,0.6,0.4,0.3,0.3,0.0,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,0,0.0,2024-10-16,2025-08-03,291,3,3,True,False,False,False,False,False,False,False,False,True,False
98977,61,60,2.0528846153846154,7.922077922077922,2,9.984375,90.75382513661201,30.196106516508188,88.38768115942028,-0.026072112923394272,0.8852459016393442,7,23,52,0.3770491803278688,34,164,3.7939645051933035,1.0,26,29,5,20.0,5,16.92404371584699,2.6642330503773137,9.632653061224488,0.18032786885245902,0.4918032786885246,0.36065573770491804,0.01639344262295082,0.13114754098360656,0,0.0,11,0.18032786885245902,0,0.0,0,0.0,0,0.0,0,0.0,2025-02-12,2025-09-01,201,33,22,False,False,False,True,False,False,False,False,False,True,False
98980,1,1,1.0,1.0,1,0.0,2.9833333333333334,0.0,2.9833333333333334,0.0,0.0,1,1,1,1.0,63,336,0.0,1.0,1,1,1,46.0,1,11.983333333333333,0.0,0.12244897959183676,1.0,0.0,1.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-08-03,2025-08-03,0,1,1,True,False,False,False,False,False,False,False,False,False,True
98981,45,45,1.590909090909091,6.108597285067874,1,6.530612244897958,59.92296296296296,19.44600447357458,59.43333333333334,-0.008170984968354365,0.3111111111111111,8,23,42,0.5111111111111111,98,110,5.351054194430808,1.0,23,28,7,35.0,4,7.921481481481482,2.1475297960600472,10.530612244897958,0.2,0.4,0.15555555555555556,0.0,0.4444444444444444,0,0.0,9,0.2,0,0.0,0,0.0,0,0.0,0,0.0,2024-12-20,2025-06-29,191,22,23,False,False,False,True,False,False,False,True,False,False,False
98982,13,13,0.292604501607717,1.1676646706586826,1,0.979591836734694,64.97692307692309,28.082450749626428,78.20238095238096,0.20354084572150158,0.38461538461538464,4,7,10,0.5384615384615384,70,25,35.866263938259436,4.0,10,44,7,116.0,1,12.321794871794872,4.3809191197727895,0.9795918367346939,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.23076923076923078,0,0.0,4,0.3076923076923077,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-26,2025-07-27,304,3,7,False,False,False,False,True,False,False,False,False,False,True
98983,117,117,2.641935483870968,10.54054054054054,1,23.140495867768596,80.8874643874644,20.398896086966825,89.7560606060606,0.10964116981234749,0.9914529914529915,9,33,73,0.28205128205128205,93,3,3.1806840289150826,1.0,38,44,4,21.0,5,10.609686609686609,0.5043883365961228,113.06122448979592,0.0,0.27350427350427353,0.08547008547008547,0.29914529914529914,0.3418803418803419,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-04,2025-07-04,303,36,33,False,False,False,True,False,False,False,True,False,False,False
98988,133,130,2.5230352303523036,10.178571428571429,2,24.628099173553718,84.57330827067669,31.62441165377086,97.18809523809523,0.14915801717304164,0.9398496240601504,1,7,48,0.05263157894736842,34,3,6.057328659292397,1.0,43,52,6,69.0,7,17.058020050125318,3.527671731119362,44.57142857142857,0.15789473684210525,0.3157894736842105,0.045112781954887216,0.2857142857142857,0.3533834586466165,2,0.015037593984962405,21,0.15789473684210525,0,0.0,3,0.022556390977443608,0,0.0,0,0.0,2024-09-04,2025-09-01,362,38,7,False,False,True,False,False,False,False,True,False,False,False
98989,35,33,0.7020057306590258,2.82258064516129,2,7.484375,133.44190476190474,48.03122105851445,146.22843137254904,0.0958209239703136,0.9142857142857143,8,17,31,0.4857142857142857,39,18,23.123633411411124,1.0,20,49,9,131.0,3,17.642857142857142,0.8449784980291033,9.714285714285714,0.02857142857142857,0.42857142857142855,0.45714285714285713,0.08571428571428572,0.02857142857142857,0,0.0,1,0.02857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-19,2025-08-27,342,4,17,False,False,False,False,True,False,False,False,False,False,True
98996,1,1,1.0,1.0,1,0.0,69.63333333333334,0.0,69.63333333333334,0.0,1.0,1,1,1,1.0,61,338,0.0,1.0,1,1,1,46.0,1,8.25,0.0,0.12244897959183677,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-08-05,2025-08-05,0,1,1,False,False,False,True,False,False,False,False,False,False,True
99012,2,2,1.75,1.9354838709677418,1,0.0,89.15833333333333,6.558333333333337,89.15833333333333,0.0,1.0,2,2,2,1.0,350,48,0.0,1.0,1,1,0,1.0,2,14.125,3.708333333333333,0.2040816326530612,1.0,0.0,0.0,1.0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2024-10-19,2024-10-20,1,2,2,False,False,False,False,False,True,False,False,True,False,False
99015,30,29,2.234042553191489,7.6923076923076925,2,34.666666666666664,81.01166666666668,22.91709500609793,81.01166666666668,0.0,0.9,5,30,30,1.0,37,275,4.705096283231913,1.0,10,13,1,26.0,5,15.731666666666667,3.336366259093089,6.4897959183673475,0.03333333333333333,0.0,1.0,0.0,0.0,0,0.0,1,0.03333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,2025-06-03,2025-08-29,87,30,30,False,False,False,False,True,False,False,False,False,False,True
99016,13,13,0.5449101796407185,2.0526315789473686,1,0.47222222222222215,95.81410256410257,21.62656530193159,101.36904761904763,0.05797627808733727,1.0,2,7,13,0.5384615384615384,166,73,7.408703590297623,7.0,12,23,11,26.0,1,9.806410256410256,0.3395282336320024,5.5510204081632635,0.0,0.38461538461538464,0.0,0.15384615384615385,0.46153846153846156,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2024-11-13,2025-04-22,160,7,7,False,False,True,False,False,False,False,True,False,False,False
99018,40,40,0.7692307692307693,3.1007751937984493,1,6.413223140495867,69.22333333333333,16.935759668687894,78.06944444444444,0.12779088618160225,0.75,5,12,23,0.3,39,3,10.584309774955983,1.0,25,52,13,41.0,3,16.486666666666668,3.415721820575493,14.489795918367347,0.125,0.3,0.275,0.3,0.125,0,0.0,5,0.125,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-04,2025-08-27,357,12,11,False,False,False,True,False,False,False,False,False,True,False
99020,103,102,1.9753424657534246,7.963917525773196,2,12.076388888888888,110.19627831715209,26.712927403488962,108.79791666666667,-0.012689735731916922,0.9805825242718447,5,16,41,0.1553398058252427,39,2,3.841836514570929,1.0,41,52,8,22.0,4,10.410679611650485,2.65723539973926,69.06122448979592,0.04854368932038835,0.24271844660194175,0.1553398058252427,0.30097087378640774,0.30097087378640774,0,0.0,5,0.04854368932038835,0,0.0,1,0.009708737864077669,0,0.0,0,0.0,2024-09-03,2025-08-27,358,31,16,False,False,True,False,False,False,False,False,True,False,False
99025,9,9,0.2603305785123967,1.018867924528302,1,2.0,40.13333333333334,24.973787492657078,31.358333333333334,-0.21864617940199346,0.3333333333333333,2,2,4,0.2222222222222222,129,35,41.928324256998394,1.0,7,34,5,120.0,2,15.277777777777779,3.8327857902027667,0.489795918367347,0.3333333333333333,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222,0,0.0,3,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,2024-10-06,2025-05-29,235,5,2,False,False,True,False,False,False,False,False,True,False,False
99035,30,30,1.0344827586206897,3.982300884955752,1,1.6326530612244896,65.845,2.5563397951266484,65.23205128205127,-0.00930896374741781,1.0,7,13,29,0.43333333333333335,200,3,6.344452762541751,2.0,21,29,12,31.0,1,8.33888888888889,0.02521512381757826,41.91836734693877,0.0,0.13333333333333333,0.0,0.4666666666666667,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-04,2025-03-19,196,15,13,False,False,True,False,False,False,False,False,True,False,False
99095,6,6,0.368421052631579,1.3138686131386863,1,0.25,78.57777777777777,44.5493106596153,81.88666666666666,0.04210972850678732,0.6666666666666666,3,5,6,0.8333333333333334,205,87,15.551205741035002,6.0,6,16,6,51.0,1,17.191666666666666,1.3949230033178124,1.8367346938775508,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.5,0,0.0,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,2024-11-27,2025-03-14,107,4,5,False,False,False,False,False,False,True,True,False,False,False
99097,1,1,1.0,1.0,1,0.0,167.2,0.0,167.2,0.0,1.0,1,1,1,1.0,116,283,0.0,1.0,1,1,1,46.0,1,17.55,0.0,0.12244897959183677,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-06-11,2025-06-11,0,1,1,False,False,False,False,True,False,False,False,False,False,True
99098,1,1,1.0,1.0,1,0.0,181.7,0.0,181.7,0.0,1.0,1,1,1,1.0,114,285,0.0,1.0,1,1,1,46.0,1,17.366666666666667,0.0,0.12244897959183676,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-06-13,2025-06-13,0,1,1,False,False,False,False,False,False,True,False,False,False,True
99099,8,8,0.199288256227758,0.7894736842105263,1,0.24,69.02708333333334,28.80250873706336,76.07,0.10203120755741994,0.875,3,5,6,0.625,91,34,52.77019876361108,1.0,6,40,4,163.0,2,15.18125,4.458741706374868,1.836734693877551,0.625,0.375,0.375,0.25,0.0,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,0,0.0,2024-10-05,2025-07-06,274,2,5,False,False,False,False,False,False,True,False,False,True,False
99113,8,8,0.4028776978417266,1.4814814814814814,1,0.5,119.10416666666666,20.787960173967154,119.75,0.005422424348434573,1.0,1,4,8,0.5,36,231,13.032142367771984,7.0,8,19,8,41.0,1,11.133333333333333,0.9775252199076785,3.265306122448979,1.0,0.5,0.5,0.0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-20,2025-08-30,132,6,4,False,False,False,False,False,True,False,False,False,True,False
99116,5,5,0.4069767441860465,1.3761467889908257,1,0.1875,54.05,16.613883083467005,54.05,0.0,0.4,1,5,5,1.0,56,264,12.214233500306108,4.0,5,12,5,38.0,1,10.540000000000001,0.33092463055975574,0.4897959183673469,0.2,0.4,0.6,0.0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,2025-05-23,2025-08-10,79,5,5,False,True,False,False,False,False,False,False,False,False,True
99127,19,19,0.48717948717948717,1.9256756756756757,1,2.2040816326530615,95.21929824561404,15.062213345075484,97.6962962962963,0.026013613798044868,0.9473684210526315,4,9,15,0.47368421052631576,108,25,17.980098737695627,7.0,15,39,11,66.0,2,10.378070175438594,0.3480544351279696,12.489795918367347,0.0,0.47368421052631576,0.21052631578947367,0.15789473684210525,0.15789473684210525,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-26,2025-06-19,266,5,9,False,False,False,True,False,False,False,False,False,True,False
99158,67,65,4.302752293577981,15.227272727272727,2,20.1875,95.24825870646767,19.944049045378108,95.34385964912279,0.0010037027863128078,0.9552238805970149,22,57,67,0.8507462686567164,296,1,1.0896457331130425,1.0,15,15,0,6.0,5,7.088308457711442,0.2674741339205098,37.387755102040806,0.0,0.0,0.0,0.8656716417910447,0.13432835820895522,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-02,2024-12-13,102,58,57,False,False,False,False,True,False,False,False,True,False,False
99160,17,17,0.8040540540540541,2.982456140350877,1,2.64,115.31372549019609,20.64406436025293,106.92083333333332,-0.072783115116477,1.0,1,8,17,0.47058823529411764,39,219,8.040668115896837,5.0,14,21,12,33.0,1,18.91372549019608,0.9181936531990877,3.102040816326531,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.0,0.0,0,0.0,1,0.058823529411764705,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-08,2025-08-27,141,12,8,False,False,False,True,False,False,False,False,False,True,False
99185,112,112,2.1132075471698113,8.527918781725889,1,8.85207100591716,71.92633928571429,10.424989921960616,62.2536231884058,-0.13448086185625813,0.9285714285714286,7,23,49,0.20535714285714285,34,1,2.6137928368704273,2.0,47,53,5,21.0,2,7.5687500000000005,1.2594841099491036,312.0,0.0,0.23214285714285715,0.20535714285714285,0.30357142857142855,0.25892857142857145,0,0.0,0,0.0,0,0.0,0,0.0,1,0.008928571428571428,0,0.0,2024-09-02,2025-09-01,364,33,23,False,False,True,False,False,False,False,False,True,False,False
99194,19,18,0.540650406504065,2.1189591078066914,2,1.8765432098765433,88.34035087719298,41.11997434259128,104.02777777777777,0.17757940448292756,0.7894736842105263,3,6,14,0.3157894736842105,146,14,12.608663492286897,2.0,14,35,10,44.0,2,16.96666666666667,3.171187908109201,7.061224489795919,0.10526315789473684,0.2631578947368421,0.0,0.42105263157894735,0.3157894736842105,0,0.0,2,0.10526315789473684,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-15,2025-05-12,239,11,6,False,True,False,False,False,False,False,False,True,False,False
99200,14,14,0.27450980392156865,1.105263157894737,1,0.5714285714285714,94.19880952380954,24.37892049406172,105.12083333333334,0.11594651635977586,1.0,3,4,6,0.2857142857142857,45,4,27.039747206549155,2.0,12,51,10,82.0,1,14.748809523809525,3.1463096566902493,2.2857142857142856,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,0,0.0,2,0.14285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-05,2025-08-21,350,4,4,False,False,True,False,False,False,False,False,True,False,False
99212,44,44,1.003257328990228,4.0,1,7.65432098765432,59.531060606060606,12.200659027007378,67.22142857142858,0.12918244504760334,0.36363636363636365,3,7,17,0.1590909090909091,67,32,10.491388211718116,1.0,24,43,9,60.0,3,8.16969696969697,2.015299037662386,19.346938775510207,0.022727272727272728,0.09090909090909091,0.11363636363636363,0.3409090909090909,0.45454545454545453,0,0.0,1,0.022727272727272728,0,0.0,0,0.0,0,0.0,0,0.0,2024-10-03,2025-07-30,300,19,7,False,True,False,False,False,False,False,True,False,False,False
99223,49,49,1.095846645367412,4.375,1,3.29,87.95578231292518,23.933089019421818,103.06984126984128,0.17183701354782985,0.9183673469387755,9,21,29,0.42857142857142855,82,11,7.459962578100956,2.0,31,44,18,40.0,3,12.213265306122448,2.3481767414267902,4.285714285714286,0.30612244897959184,0.2857142857142857,0.24489795918367346,0.24489795918367346,0.22448979591836735,0,0.0,15,0.30612244897959184,0,0.0,0,0.0,0,0.0,0,0.0,2024-09-12,2025-07-15,306,13,20,False,True,False,False,False,False,False,False,False,True,False
99228,111,111,2.2785923753665687,9.148351648351648,1,6.020833333333333,77.24129129129129,20.609104891738333,77.53030303030303,0.0037416740991786887,0.918918918918919,9,33,62,0.2972972972972973,58,7,2.0132618161818567,2.0,47,48,11,10.0,4,10.795195195195193,2.254103573453712,167.83673469387756,0.0990990990990991,0.27927927927927926,0.22522522522522523,0.2702702702702703,0.22522522522522523,4,0.036036036036036036,11,0.0990990990990991,0,0.0,1,0.009009009009009009,0,0.0,0,0.0,2024-09-08,2025-08-08,334,33,33,False,False,False,False,True,False,False,False,False,True,False
